GO:0007275	2210016L21Rik
GO:0007275	2310057J18Rik
GO:0007275	4930447C04Rik
GO:0007568	Abat
GO:2000774	Abi3
GO:0090398	Abi3
GO:2000772	Abi3
GO:0090398	Abl1
GO:2000772	Abl1
GO:2000773	Abl1
GO:0007275	Ackr3
GO:0007568	Acmsd
GO:0007275	Acsbg2
GO:0014732	Actn3
GO:0014889	Actn3
GO:0014891	Actn3
GO:0007275	Adad1
GO:0007275	Adam18
GO:0007275	Adam24
GO:0007275	Adam25
GO:0007275	Adam26a
GO:0007275	Adcyap1r1
GO:0007275	Adgrg1
GO:0007275	Adgrv1
GO:0007568	Adra1a
GO:0010259	Adra1a
GO:0007275	Adra1a
GO:0010259	Adra1b
GO:0007275	Adra1b
GO:0007568	Adra1b
GO:0007568	Adra1d
GO:0010259	Adra1d
GO:0007275	Adra1d
GO:0007275	Agfg1
GO:0007275	Aggf1
GO:0007275	Ago2
GO:0007275	Agrn
GO:0010259	Agtr1a
GO:0007275	Agtr1a
GO:0007568	Agtr1a
GO:0010259	Agtr1b
GO:0007275	Agtr1b
GO:0007568	Agtr1b
GO:0007275	Ahctf1
GO:0007275	Ahdc1
GO:0007275	Ahi1
GO:0007275	Aida
GO:0007275	Aimp2
GO:0007275	Akirin2
GO:0007275	Akt1
GO:0007568	Akt1
GO:0007275	Akt2
GO:2000773	Akt3
GO:0090398	Akt3
GO:2000772	Akt3
GO:0007568	Aldoc
GO:0007275	Alk
GO:0007275	Alpk3
GO:0010259	Alpl
GO:0007275	Alpl
GO:0007568	Alpl
GO:0007275	Alx1
GO:0007275	Alx3
GO:0007275	Alx4
GO:0007275	Ambra1
GO:0007275	Amelx
GO:0007275	Amigo1
GO:0007275	Amn
GO:0007275	Ang
GO:0007275	Ang3
GO:0007275	Angpt1
GO:0007275	Angpt2
GO:0007275	Angptl6
GO:0007275	Ano1
GO:0007275	Anpep
GO:0007275	Apaf1
GO:0007275	Apela
GO:0007568	Apex1
GO:0007275	Apln
GO:0007275	Aplnr
GO:0007568	Apod
GO:0007568	Apoe
GO:0007275	Arc
GO:2000774	Arg2
GO:0090398	Arg2
GO:2000772	Arg2
GO:0007275	Arhgap22
GO:0007275	Arhgap24
GO:0010259	Arhgef12
GO:0007275	Arhgef12
GO:0007568	Arhgef12
GO:0007275	Arhgef2
GO:0007275	Arid3b
GO:0007275	Arl13b
GO:0090403	Arntl
GO:2000772	Arntl
GO:0090398	Arntl
GO:0090400	Arntl
GO:0007275	Arvcf
GO:0007275	Arx
GO:0007275	Asb1
GO:0014732	Asb2
GO:0014889	Asb2
GO:0014891	Asb2
GO:0007275	Ascl1
GO:0007275	Ascl2
GO:0007275	Asz1
GO:0090399	Atm
GO:0007275	Atoh1
GO:0007275	Atoh7
GO:0007275	Atoh8
GO:0007568	Atp8a2
GO:0090399	Atr
GO:0010259	Avpr1a
GO:0007275	Avpr1a
GO:0007568	Avpr1a
GO:0010259	Avpr1b
GO:0007275	Avpr1b
GO:0007568	Avpr1b
GO:0007275	Axin1
GO:0007275	Axl
GO:2000774	B2m
GO:0090398	B2m
GO:2000772	B2m
GO:0007275	B3gnt5
GO:0007275	Banp
GO:0007275	Barhl2
GO:0051094	Bax
GO:0050793	Bax
GO:0051093	Bcl2l1
GO:0050793	Bcl2l1
GO:2000773	Bcl2l12
GO:0090398	Bcl2l12
GO:2000772	Bcl2l12
GO:2000773	Bcl6
GO:0090398	Bcl6
GO:2000772	Bcl6
GO:0007275	Bex1
GO:0007275	Bhlha9
GO:0007275	Bicc1
GO:0007275	Bin1
GO:0007275	Bmp1
GO:0007275	Bmp10
GO:0007275	Bmp2
GO:0007275	Bmp3
GO:0007275	Bmp4
GO:0007275	Bmp5
GO:0007275	Bmp6
GO:0007275	Bmp7
GO:0007275	Bmp8a
GO:0007275	Bmp8b
GO:2000772	Bmpr1a
GO:0090398	Bmpr1a
GO:0007275	Boll
GO:0090398	Brca2
GO:0050793	Brd1
GO:0050793	Brpf1
GO:0050793	Brpf3
GO:0007275	Btbd7
GO:0007275	Bves
GO:0007275	C1galt1
GO:0007568	C1qa
GO:0007275	Cactin
GO:0007275	Cadm1
GO:0090398	Calr
GO:0007275	Camk1
GO:0007275	Camk2g
GO:0007568	Capn10
GO:0007275	Casz1
GO:0007275	Catsper1
GO:0007275	Catsper2
GO:0007275	Catsper3
GO:0007275	Catsper4
GO:0007275	Catsperb
GO:0007275	Catsperd
GO:0007275	Catsperg2
GO:0090398	Cav1
GO:0007275	Cavin4
GO:0007275	Cbll1
GO:0035985	Cbx3
GO:0007275	Ccbe1
GO:0007275	Ccdc120
GO:0007275	Ccdc85c
GO:0007275	Cchcr1
GO:0007275	Ccin
GO:0007275	Ccna1
GO:0007275	Ccsap
GO:0007568	Cd68
GO:0007275	Cdh1
GO:0007275	Cdh10
GO:0007275	Cdh11
GO:0007275	Cdh12
GO:0007275	Cdh13
GO:0007275	Cdh15
GO:0007275	Cdh17
GO:0007275	Cdh18
GO:0007275	Cdh19
GO:0007275	Cdh2
GO:0007275	Cdh20
GO:0007275	Cdh22
GO:0007275	Cdh24
GO:0007275	Cdh26
GO:0007275	Cdh3
GO:0007275	Cdh4
GO:0007275	Cdh5
GO:0007275	Cdh6
GO:0007275	Cdh7
GO:0007275	Cdh8
GO:0007275	Cdh9
GO:0007275	Cdhr18
GO:0007275	Cdk20
GO:2000773	Cdk6
GO:0090398	Cdk6
GO:2000772	Cdk6
GO:0090398	Cdkn1a
GO:0007568	Cdkn1c
GO:0007568	Cdkn2a
GO:0035985	Cdkn2a
GO:0090398	Cdkn2a
GO:0090399	Cdkn2a
GO:0090398	Cdkn2b
GO:0007275	Cdx1
GO:0007275	Cdx2
GO:0007275	Cdx4
GO:0007275	Cebpa
GO:0007275	Celsr1
GO:0007275	Celsr2
GO:0007275	Celsr3
GO:0007275	Cemip2
GO:0007275	Cenpe
GO:0050793	Cenpe
GO:0007275	Cep131
GO:0007275	Cfap53
GO:0007275	Cfc1
GO:0007275	Cfdp1
GO:0014732	Cflar
GO:0014889	Cflar
GO:0014891	Cflar
GO:2000774	Cgas
GO:0090398	Cgas
GO:2000772	Cgas
GO:0007275	Chl1
GO:0007275	Chrd
GO:0007275	Chrdl1
GO:0007275	Chrdl2
GO:0007275	Churc1
GO:0007275	Cilk1
GO:0007275	Cit
GO:0007275	Cited1
GO:0007275	Cited2
GO:0007275	Clgn
GO:0007275	Clptm1
GO:0007275	Cnmd
GO:0007275	Cnot1
GO:0007275	Cnot2
GO:0007275	Cnot3
GO:0007568	Cnr1
GO:0007275	Cntf
GO:0007275	Col13a1
GO:0007275	Col19a1
GO:0007275	Colec11
GO:0010259	Comp
GO:0007275	Comp
GO:0007568	Comp
GO:0007275	Cr1l
GO:0007275	Crb2
GO:0007275	Creb3l1
GO:0007275	Creb3l2
GO:0007275	Creb3l4
GO:0007275	Crx
GO:0007275	Csf1r
GO:0007275	Cspg4
GO:0007275	Cspg5
GO:0007275	Csrp2
GO:0007275	Csrp3
GO:0007568	Ctc1
GO:0090399	Ctc1
GO:0007275	Ctf2
GO:0007275	Ctnna2
GO:0007275	Ctnnd2
GO:0007275	Cux1
GO:0007275	Cxcl17
GO:0007275	Cyfip1
GO:0007568	Cyp27b1
GO:0007275	D130043K22Rik
GO:0007275	D1Pas1
GO:0007275	Dab1
GO:0007275	Dab2
GO:0007275	Dab2ip
GO:0007275	Dach1
GO:0007275	Dach2
GO:0007275	Dact1
GO:0007275	Dact2
GO:0007275	Dazap1
GO:0007275	Dazl
GO:0007275	Dbn1
GO:0007275	Dbx1
GO:0007275	Dcaf7
GO:0007275	Dcc
GO:0007275	Dclk1
GO:0007275	Dcx
GO:0051093	Ddb1
GO:0050793	Ddb1
GO:0007275	Ddr1
GO:0007275	Ddr2
GO:0007275	Ddx11
GO:0007275	Ddx25
GO:0007275	Ddx4
GO:0007275	Deaf1
GO:0007275	Dhh
GO:0007275	Dhx36
GO:0007275	Diaph2
GO:0007275	Dip2a
GO:0007275	Disc1
GO:0007275	Disp1
GO:0007275	Dixdc1
GO:0007275	Dkk1
GO:0007275	Dkk2
GO:0007275	Dkk3
GO:0007275	Dkk4
GO:0007275	Dll1
GO:0007275	Dll3
GO:0007275	Dll4
GO:0007275	Dlx1
GO:0007275	Dlx2
GO:0007275	Dlx3
GO:0007275	Dlx4
GO:0007275	Dlx5
GO:0007275	Dlx6
GO:0007275	Dmbt1
GO:0007275	Dmbx1
GO:0007275	Dmrt1
GO:0007275	Dmrt3
GO:0090398	Dnaja3
GO:0007275	Dnase2a
GO:0007275	Dnd1
GO:0007275	Dner
GO:0007275	Dnhd1
GO:0007275	Dock7
GO:0007275	Donson
GO:0007275	Dppa3
GO:0007275	Dppa4
GO:0007275	Dppa5a
GO:0007275	Dpy19l2
GO:0007275	Dpysl2
GO:0007275	Draxin
GO:0007275	Drgx
GO:0007275	Dvl1
GO:0007275	Dvl2
GO:0007275	Dvl3
GO:0007275	Dync2h1
GO:0007275	Dync2li1
GO:0007275	Dzip1
GO:0007275	Ebf1
GO:0007275	Ebf2
GO:0007275	Ebf3
GO:0007275	Ebf4
GO:0090398	Ecrg4
GO:0007275	Ecscr
GO:0007275	Eda
GO:0007275	Eda2r
GO:0007275	Edar
GO:0007275	Edaradd
GO:0007275	Edf1
GO:0007275	Edil3
GO:0010259	Edn1
GO:0007275	Edn1
GO:0007568	Edn1
GO:0010259	Ednra
GO:0007275	Ednra
GO:0007568	Ednra
GO:2000774	Eef1e1
GO:0090398	Eef1e1
GO:2000772	Eef1e1
GO:0007275	Efna5
GO:0007275	Efnb1
GO:0007275	Efnb2
GO:0007275	Efnb3
GO:0007275	Egfl6
GO:0007275	Egfl7
GO:0007275	Egfr
GO:0007275	Eid2
GO:0007568	Eif2b5
GO:0007568	Eif2s1
GO:0007275	Elavl3
GO:0007275	Elf3
GO:0007275	Emx1
GO:0007275	Emx2
GO:0007275	En1
GO:0007275	En2
GO:0007275	Enah
GO:0007275	Enc1
GO:0007568	Enpp1
GO:0010259	Enpp1
GO:0007275	Enpp1
GO:0007275	Eomes
GO:0007275	Epas1
GO:0007275	Epha1
GO:0007275	Epha2
GO:0007275	Epha4
GO:0007275	Epha5
GO:0007275	Epha7
GO:0007275	Epha8
GO:0007275	Ephb2
GO:0007275	Ephb3
GO:0007275	Ephb4
GO:0007275	Erbb2
GO:0007275	Erbb3
GO:0007275	Erbb4
GO:0010259	Ercc1
GO:0090399	Ercc1
GO:0007275	Ercc1
GO:0007568	Ercc1
GO:0007568	Ercc2
GO:0007275	Ereg
GO:0007275	Etl4
GO:0007275	Evx1
GO:0007275	Evx2
GO:0007275	Eya1
GO:0007275	Eya2
GO:0007275	Eya3
GO:0007275	Eya4
GO:0007275	Fam3c
GO:0007275	Fancd2
GO:0007275	Farp1
GO:0007275	Fat3
GO:0014889	Fbxo32
GO:0007568	Fbxo4
GO:0007275	Fbxo45
GO:2000773	Fbxo5
GO:0090398	Fbxo5
GO:2000772	Fbxo5
GO:0007275	Fbxw4
GO:0007275	Fev
GO:0007275	Fezf1
GO:0007275	Fezf2
GO:0007275	Fgf1
GO:0007275	Fgf17
GO:0007275	Fgf2
GO:0007275	Fgf3
GO:0007275	Fgf4
GO:0007275	Fgf6
GO:0007275	Fgf8
GO:0007275	Fgf9
GO:0007275	Fgfr1
GO:0007275	Fgfr2
GO:0007275	Fgfr3
GO:0007275	Fgfr4
GO:0007275	Fhl1
GO:0007275	Figla
GO:0007275	Flg
GO:0007275	Flii
GO:0007275	Flrt1
GO:0007275	Flrt2
GO:0007275	Flrt3
GO:0007275	Flt1
GO:0007275	Flt3
GO:0007275	Flt4
GO:0007275	Fmn2
GO:0007275	Fmnl3
GO:0007275	Foxa1
GO:0007275	Foxa2
GO:0007275	Foxa3
GO:0007275	Foxc1
GO:0007275	Foxc2
GO:0007275	Foxd1
GO:0007275	Foxd3
GO:0007275	Foxg1
GO:0007275	Foxk1
GO:0007275	Foxn1
GO:0007275	Foxn4
GO:0007568	Foxo3
GO:0007275	Foxo4
GO:0007275	Frem1
GO:0007275	Frem2
GO:0007275	Frzb
GO:0007275	Fst
GO:0007275	Fstl1
GO:0007275	Fstl3
GO:0007275	Fstl4
GO:0007275	Fstl5
GO:0007275	Fuz
GO:0007275	Fxr1
GO:0007275	Fyn
GO:0007275	Fzd1
GO:0007275	Fzd10
GO:0007275	Fzd2
GO:0007275	Fzd3
GO:0007275	Fzd4
GO:0007275	Fzd5
GO:0007275	Fzd6
GO:0007275	Fzd7
GO:0007275	Fzd8
GO:0007275	Fzd9
GO:2000773	Fzr1
GO:0090398	Fzr1
GO:2000772	Fzr1
GO:0007275	G2e3
GO:0007275	Gadd45b
GO:0007275	Gadd45g
GO:0007275	Gap43
GO:0007275	Gapdh
GO:0007275	Gas7
GO:0014889	Gatm
GO:0007275	Gcm1
GO:0007275	Gcm2
GO:0007275	Gdf3
GO:0007275	Gdf6
GO:0007275	Gfi1b
GO:0007275	Ggn
GO:0007275	Ggnbp1
GO:0007275	Ggnbp2
GO:0007275	Gje1
GO:0007275	Gldn
GO:0007275	Gli1
GO:0007275	Gli2
GO:0007275	Glis2
GO:0007275	Gm27179
GO:0007275	Gmcl1
GO:0010259	Gna11
GO:0007275	Gna11
GO:0007568	Gna11
GO:0010259	Gna12
GO:0007275	Gna12
GO:0007568	Gna12
GO:0010259	Gna13
GO:0007275	Gna13
GO:0007568	Gna13
GO:0007568	Gnao1
GO:0010259	Gnaq
GO:0007275	Gnaq
GO:0007568	Gnaq
GO:0007275	Gnrh1
GO:0007275	Golga3
GO:0007275	Gpr157
GO:0007275	Gpr161
GO:0007275	Gpsm1
GO:0007275	Gpx4
GO:0007568	Grb2
GO:0007275	Greb1
GO:0007275	Greb1l
GO:0007275	Grem2
GO:0007275	Grhl1
GO:0007275	Gsc
GO:0007275	Gsdma3
GO:0007568	Gsk3a
GO:0007275	Gsk3b
GO:0014891	Gsn
GO:0014889	Gsn
GO:0007275	Gsx1
GO:0007275	Gsx2
GO:0007275	Gtf2ird1
GO:0007275	H1f6
GO:0007275	H1f7
GO:0007275	H1f9
GO:0007275	H2az1
GO:0007275	Hacd1
GO:0007275	Hand1
GO:0007275	Hand2
GO:0007275	Heg1
GO:0007275	Hells
GO:0007275	Helt
GO:0010259	Helt
GO:0007568	Helt
GO:0007275	Hemgn
GO:0007275	Hes5
GO:0007275	Hes6
GO:0007275	Hes7
GO:0007275	Hesx1
GO:0007275	Hey1
GO:0007275	Hey2
GO:0007275	Heyl
GO:0007275	Hhat
GO:0007275	Hhex
GO:0007275	Hic1
GO:0007275	Hif3a
GO:0035985	Hmga1
GO:0090402	Hmga1
GO:0090398	Hmga1
GO:0035985	Hmga1b
GO:0090402	Hmga1b
GO:0090398	Hmga1b
GO:0035985	Hmga2
GO:0090402	Hmga2
GO:2000773	Hmga2
GO:0090398	Hmga2
GO:2000772	Hmga2
GO:0007275	Hmx1
GO:0007275	Hmx2
GO:0007275	Hmx3
GO:0007275	Hnrnpu
GO:0007275	Hook1
GO:0007275	Hopx
GO:0007275	Hoxa1
GO:0007275	Hoxa10
GO:0007275	Hoxa11
GO:0007275	Hoxa13
GO:0007275	Hoxa2
GO:0007275	Hoxa3
GO:0007275	Hoxa4
GO:0007275	Hoxa5
GO:0007275	Hoxa6
GO:0007275	Hoxa7
GO:0007275	Hoxa9
GO:0007275	Hoxb1
GO:0007275	Hoxb13
GO:0007275	Hoxb2
GO:0007275	Hoxb3
GO:0007275	Hoxb4
GO:0007275	Hoxb5
GO:0007275	Hoxb6
GO:0007275	Hoxb7
GO:0007275	Hoxb8
GO:0007275	Hoxb9
GO:0007275	Hoxc10
GO:0007275	Hoxc11
GO:0007275	Hoxc12
GO:0007275	Hoxc13
GO:0007275	Hoxc4
GO:0007275	Hoxc5
GO:0007275	Hoxc6
GO:0007275	Hoxc8
GO:0007275	Hoxc9
GO:0007275	Hoxd1
GO:0007275	Hoxd10
GO:0007275	Hoxd11
GO:0007275	Hoxd12
GO:0007275	Hoxd13
GO:0007275	Hoxd3
GO:0007275	Hoxd4
GO:0007275	Hoxd8
GO:0007275	Hoxd9
GO:0090398	Hras
GO:0007275	Hrnr
GO:0007275	Hspa1l
GO:0007275	Htatip2
GO:0090398	Htt
GO:0010259	Hyal2
GO:0007275	Hyal2
GO:0007568	Hyal2
GO:0007275	Hydin
GO:2000772	Icmt
GO:0090398	Icmt
GO:0007275	Id1
GO:0007275	Id2
GO:0090398	Id2
GO:0007275	Id3
GO:0007275	Ifi204
GO:0007568	Ifi27l2a
GO:0007275	Ifitm5
GO:0007275	Ifrd1
GO:0007275	Ift122
GO:0007275	Ift172
GO:0007275	Ift74
GO:0007275	Ift81
GO:0007275	Igf1r
GO:0007275	Igsf9
GO:0007275	Ihh
GO:0007275	Ikzf1
GO:2000774	Ilk
GO:0090398	Ilk
GO:2000772	Ilk
GO:0007275	Ina
GO:2000772	Ing2
GO:0090398	Ing2
GO:0050793	Ing5
GO:0007275	Insc
GO:0051093	Insl6
GO:0050793	Insl6
GO:0007275	Insm1
GO:0007275	Insr
GO:0007275	Insrr
GO:0007275	Intu
GO:0007275	Invs
GO:0007275	Irx3
GO:0007275	Irx4
GO:0007275	Isl1
GO:0007275	Isl2
GO:0007275	Islr2
GO:0007275	Itga8
GO:0007275	Itgav
GO:0007275	Jag1
GO:0007275	Jag2
GO:0007275	Jarid2
GO:1990636	Jmjd1c
GO:0007275	Jmjd6
GO:0007275	Jph2
GO:0050793	Kat6a
GO:0090398	Kat6a
GO:0050793	Kat6b
GO:0007275	Kazald1
GO:0007275	Kctd11
GO:0007275	Kctd15
GO:0007275	Kdf1
GO:0007275	Kdm1a
GO:0007275	Kdm1b
GO:0007275	Kdm5a
GO:0007275	Kdr
GO:0007275	Khdc3
GO:0007275	Kif26b
GO:0007275	Kif2a
GO:0007275	Kifbp
GO:0007275	Kit
GO:0051093	Kit
GO:0050793	Kit
GO:0007568	Kl
GO:0007275	Klhl40
GO:2000774	Kras
GO:0090398	Kras
GO:2000772	Kras
GO:0007275	Kremen1
GO:0007275	Kremen2
GO:0007568	Krt14
GO:0007568	Krt16
GO:0007568	Krt25
GO:0007275	L1cam
GO:0007275	Lbh
GO:0007275	Lbx1
GO:0007275	Lclat1
GO:0007275	Ldb1
GO:0007275	Lefty1
GO:0007275	Lefty2
GO:0007275	Lenep
GO:0007275	Lfng
GO:0007275	Lgr4
GO:0007275	Lhx1
GO:0007275	Lhx6
GO:0007275	Lmbrd1
GO:0090398	Lmna
GO:0007275	Lmx1a
GO:0007275	Lmx1b
GO:0010259	Lncpint
GO:0007275	Lncpint
GO:0007568	Lncpint
GO:0007275	Lnpk
GO:0007275	Lrig3
GO:0007275	Lrp1
GO:0007275	Lrp4
GO:0007275	Lrp5
GO:0007275	Lrp6
GO:0007275	Lsm14a
GO:0007275	Lsm14b
GO:0007275	Ltk
GO:0007275	Mab21l1
GO:0007275	Mab21l2
GO:0007275	Mael
GO:0051093	Mael
GO:0050793	Mael
GO:0090398	Map2k1
GO:2000773	Map3k3
GO:0090398	Map3k3
GO:2000772	Map3k3
GO:0007568	Mapk1
GO:0090400	Mapk14
GO:0090398	Mapk14
GO:0007275	Mapk1ip1
GO:0007568	Mapk3
GO:0090400	Mapkapk5
GO:0090398	Mapkapk5
GO:0007275	Mark2
GO:0007275	Mbnl3
GO:0007275	Mcl1
GO:0007275	Mctp2
GO:0007275	Mdfi
GO:0007275	Mdga1
GO:0007275	Mdk
GO:0007275	Mea1
GO:0050793	Meaf6
GO:0007275	Mecom
GO:0007275	Med1
GO:0007275	Mef2a
GO:0007275	Mef2c
GO:0007275	Mef2d
GO:0007275	Meis1
GO:0007275	Meis2
GO:0007275	Meox1
GO:0007275	Meox2
GO:0007275	Mertk
GO:0007275	Mesp1
GO:0007275	Mesp2
GO:0007275	Met
GO:0007275	Metrn
